Text	Class
@ChrGurtner @santander_br @BancodoBrasil @Bradesco claro que depende de sua necessidade mas o @nubankbrasil tem sido excelente pra mim.	1
@BancodoBrasil acabei de enviar a mensagem com o ocorrido	0
@guiacme @BancodoBrasil tá linda mesmo	1
Respondi @BancodoBrasil obrigado https://t.co/89r7spGKln	0
oi @BancodoBrasil arruma o aplicativo de vocês pq ele fica compartilhando o comprovante de pagamento errado. bjs.	-1
@BancodoBrasil os correios do endereço que passei	0
@BancodoBrasil pode verificar pra mim, e a partir de quanto aceita, para o deposito. Por favor.	0
@BancodoBrasil hoje chegou um papel dizendo q vai encerrar minha conta por falta de movimentação. E tenho fazer um depósito.	0
@BancodoBrasil Av. dom Almeida Lustosa 2591 - parque Guadalajara ( jurema) Caucaia-ceara.  Aceita deposito para o Banco do Brasil	1
@BancodoBrasil quanto dias leva para abrir uma conta aí ?	0
@BancodoBrasil Tenho uma Conta Eletrônica e vi que desde 09/16 não são possíveis novas adesões. Pretendem descontinuar o pacote?	0
@ChrGurtner @BancodoBrasil é o melhor banco q eu já tive conta	1
@BancodoBrasil um dos edifícios mais tops de bsb pela visão de lá e por tudo <3 VMK BB EU TE AMO	1
Na propaganda de tv todos são ótimos. Mas na vida real, qual d vcs, @santander_br, @BancodoBrasil , @Bradesco etc.. oferece um bom serviço?	0
que merda, ninguém desse banco resolve nada e eu não consigo falar com ninguém @BancodoBrasil	-1
Desde junho passei a receber os ganhos do adsense via Banco Rendimento. Voltei pro @BancodoBrasil, e agora não consigo receber.	-1
@BancodoBrasil pq conta poupança não tem internet banking? eu nunca consigo fazer nada ): tenho que ir na agência SEMPRE. estamos em 2016!!!	0
@BancodoBrasil ajuda aí... 5 gerentes na mesas... Só um fazendo atendimento... Tá preocupante aqui.	-1
@BancodoBrasil Bom tarde estou pedindo um Cartão de Crédito Platinun,  e Limites no cheque especial. E mais o Talão.. Já faz Dois meses..	-1
@BancodoBrasil já passou da hora de melhorar isso ai né... É um saco ter que ir na agência por causa de um dia de atraso...	-1
@Goncalve_Camila @thaay_318_ @CaioLucs @DubalMaria @BancodoBrasil eu faleiiii Po	0
@bancodobrasil +1x em 60 dias já 2h espera na fila caixa. Agência 1260 Pr. Brincadeira viu. 1 caixa apenas das... https://t.co/nPsOmcMTmW	
O app do @BancodoBrasil e o atendimento deles no Twitter é sempre ótimo! Eu sempre falo isso, mas é que eu sempre me surpreendo!	
@BancodoBrasil qual a necessidade de 8 mesas pra atendimento à PJ em q só UMA atende e demora horrores?	-1
@BancodoBrasil vê minha DM !!! Preciso de ajuda	
Alô @BancodoBrasil acompanhe o tempo de espera na ag 1611-x e perceberá como já é difícil o atendimento,imagina fec… https://t.co/MD0rpi06Me	-1
@BancodoBrasil mores como eu recupero minha senha do aplicativo,eu esqueci..	0
Pedi um cartão novo no banco do @BancodoBrasil que não fosse Elo. Aí mandaram um só de crédito. Pedi outro. Mandaram um Elo. 🙄	0
@BancodoBrasil Uberaba - MG, inclusive os caixas eletrônicos tem fila grande	-1
@BancodoBrasil foi errado o @ dele	-1
@BancodoBrasil vi vários casos de reclamação no Reclame Aqui pq é ilegal a cobrança e as pessoas conseguiram reaver seu dinheiro roubado.	-1
@BancodoBrasil para onde eu ligo para reclamar da cobrança absurda de 55 reais (além dos juros e taxas) por adiantamento de depositante????	-1
@clarissa_costaa @BancodoBrasil me deixa ficar na produção gente	0
1h esperando numa agência que  deveria ter um atendimento Estilo... Só se for estilo de merda, @BancodoBrasil	-1
@BancodoBrasil olá, acabei de mandar por DM. Obrigado.	
O nubank ainda pode acabar, eai @BancodoBrasil vai aumentar meu limite sem ir na agência?	0
@BancodoBrasil Preciso enviar um PDF de uma msg que apareceu no BB online. não gerou problemas, mas acho que os Devs deveria ver.	
I'm at @BancodoBrasil in Goiânia, GO https://t.co/sD1sGjt92w	0
@BancodoBrasil será que pode me responder no Facebook?	0
Que feio, @bancodobrasil! https://t.co/UeG7g9kZVQ	-1
@BancodoBrasil olha a DM	
@BancodoBrasil Olá, preciso de uma ajuda.	0
@BancodoBrasil vou mandar	0
EI @BancodoBrasil ajeita esse bbcobrança ai eu tenho que trabalhar	-1
@BancodoBrasil recebi um cartão crediário, como faço para saber meu limite ?	0
I'm at @BancodoBrasil in Brasília, DF https://t.co/dSecEjkmJp	0
@BancodoBrasil Bom dia vocês dão oportunidade para jovens aprendiz?	0
@BancodoBrasil Oi, bom dia! Você fala sobre a nossa última conversa? Já estou resolvendo tudo pelo banco mesmo. Muito obrigada!	1
I'm at @BancodoBrasil in Itaguaí, RJ https://t.co/ZWp24OMCQ6	0
@BancodoBrasil resolvi ontem, erro foi do @Bradesco q n rejeitou lançamento na conta encerrada e demorou 7 dias pra tratar uma sobra de cx	0
I'm at @BancodoBrasil in Goiânia, GO https://t.co/fyV80SDBbn	0
@BancodoBrasil conferi agora meu extrato, o caixa eletrônico me deu 950$ entretanto foi descontado 1000$ da minha conta. Como lidar?	0
@BancodoBrasil Quando Poderá Mim Responder ?	0
No @BancodoBrasil em Paraopeba, apesar de só abrir às 10h, são 10:20 e não tem dinheiro nos caixas	-1
@BancodoBrasil mandei uma dm pra vocês com uma dúvida, poderiam me responder, por favor? obrigada!	0
Esse @BancodoBrasil ta de brincadeira com minha cara só pode bicho!	-1
@BancodoBrasil Quais são os passo a passo para cadastra minha senha de 8 dígitos no caixa eletrônico.	0
@BancodoBrasil Exatamente!!	1
@BancodoBrasil o valor total da fatura é diferente no App	
@BancodoBrasil migo, meu cartão chega só no carnaval?	0
@BancodoBrasil tentei sacar 1000$ mas só saiu 950$ do caixa eletrônico, percebi quando já estava em outro banco. É comum isso?	0
@BancodoBrasil vcs deveriam verificar o processo para os clientes poderem acessar suas contas online, ja fui em uma agencia e resolvi	1
@BancodoBrasil Muito obrigada pela informação 😁👏	1
@BancodoBrasil nem previsão de retorno vocês dão. Péssimo.	-1
Parabéns @BancodoBrasil, a unidade de vocês do Poupa Tempo de Osasco tá sem sistema desde as 16hs de ontem (21/12)! Pior banco do mundo.	-1
@BancodoBrasil na agência da Vila Dirce, em Carapicuíba. Nenhum caixa estava funcionando. O alarme estava disparado. Abriram depois das 10h.	-1
Alô, @BancodoBrasil me ajuda	0
@BancodoBrasil eu não entendi primeiro: é sério que vocês escreveram 'migx'?	
22h. O funcionário que gerencia o site do @BancodoBrasil já foi pra casa. Não consigo mais fazer nenhuma operação.	-1
@BancodoBrasil péssimos atendentes, cada um fala uma coisa! Já me entregaram 2 contratos diferentes e 3 informações diferentes. TA DIFICIL!!	-1
@BancodoBrasil recebi meu salário dia 30 de novembro e ate hoje não consegui encostar nele porque seus funcionários só fazem  hora comigo!!!	-1
@BancodoBrasil Já enviei meus dados por DM, é urgente!	
Parabéns ao @BancodoBrasil por continuar sendo esta empresa parceira do cliente e com o Espírito Público. Quem em 2… https://t.co/xuCYM92TaS	1
Quase sexta 👏 (@ BB CENOP Operações - @bancodobrasil in Curitiba, PR) https://t.co/8oUpQT4brW	0
@BancodoBrasil só me ignora. https://t.co/gMpbRBXcXu	-1
@BancodoBrasil vocês conseguiram verificar minha situação?	0
@marceloguaxinim otem foi um dia muito feliz...cancelei minha conta no @BancodoBrasil . NUNCA consigo usar os caixas eletrônicos	-1
@santander_br agências do @BancodoBrasil  que o governo golpista fechará! isso é bom pro país?	-1
@BancodoBrasil Gente o que acontece com o App do banco? Horrível!	-1
@BancodoBrasil pelo amor de Deus essa tarifa de pacote de serviços é mt cara e eu mal movimento a conta, não tem desconto universitário não?	
@BancodoBrasil hoje voltou ao normal, BB. Obrigado 	1
@BancodoBrasil Vcs não treinam os funcionários?? Ligo na agência de Nova Lima-MG e ninguém sabe me explicar nada.	-1
@BancodoBrasil A Cnonta Fácil BB me isenta de TED e DOC??	0
@BancodoBrasil não consegui resolver o que precisava graças às suas burocracias!	-1
@BancodoBrasil Devolve minha grana ai	-1
@BancodoBrasil  valeu, agora que vi!	
@BancodoBrasil Devolve meu dinheiro banco FDP	-1
O @BancodoBrasil cês não vão me mandar minha fatura pra pagar não? Vence dia 25 uai	0
@danielsouzaa @BancodoBrasil Tô com trauma de bancos.	-1
@BancodoBrasil tentei contacto com o banco através do Reclame Aqui e vcs não deram um resposta e nem solução pra resolver o impasse... 😡	-1
@BancodoBrasil 8 meses pra ter uma resposta sobre uma proposta de financiamento imobiliário... E após uma aprovação, pendênciou...	-1
@BancodoBrasil clonaram meu cartao, fizeram um saque na minha conta, eu nao consigo entrar em contato com o numero do cartao nem com o banco	-1
@BancodoBrasil então, eu como correntista indiquei o banco para meu irmão. Foi na AC PORTUGUESA. Se puder responder por DM, melhor.	1
@Juliocafee @BancodoBrasil sem condições. Chego no banco para usar o caixa, cai o sistema.	-1
@sauloscunha estou acreditando que o @BancodoBrasil está fazendo isso de propósito...	-1
22h. O funcionário que gerencia o site do @BancodoBrasil já foi pra casa. Não consigo mais fazer nenhuma operação.	-1
E aí @BancodoBrasil quando vão mudar o sistema de segurança arcaico em Java para algo moderno tipo 2FA pra todo login no site?	-1
@BancodoBrasil Tudo bem o problema é a questão de ter uma pessoa para entregar as fichas do caixa, pois a própria população pega preferencia	0
@BancodoBrasil simmm. Grata..	1
@BancodoBrasil nos falamos mais uma semana para ver a luz do sol nascente 2017	0
@BancodoBrasil 'migx'? Sério isso?	
@BancodoBrasil Já entrei em contato pelo SAC, se não conseguir resolver entro novamente em contato por aqui, obrigada	1
@cafecomace @BancodoBrasil minha vida hoje, amanhã e sempre	0
pqp, incrivel como o @BancodoBrasil é uma bosta, fui na agencia e TODOS os caixas eletrônicos estão desligados	-1
Toda vez que eu vou ao @BancodoBrasil o sistema está fora do ar. Duas vezes só essa semana. Bancos q vcs usam e q estão de olho no cliente?	-1
@BancodoBrasil consegui sim, muito obrigado!!!	1
@BancodoBrasil Tive alguns problemas com a minha conta corrente. Consegui resolver hoje na minha agência. Obrigada :)	1
@BancodoBrasil me responde na dm lindinhos	
@BancodoBrasil esperar 30 minutos para conseguir falar com um atendente e ter que ouvir aquela musiquinha sem parar é uma falta de respeito	-1
@BancodoBrasil Consegui sim, depois de alguns minutos ficou tudo normal. Obrigado 👍🏼	1
@BancodoBrasil eu não possuo conta no BB, presto serviço à uma empresa que possui conta, a agência em questão é a do Belenzinho, Rua Herval	
@BancodoBrasil o app do BB para Android tem suporte para logar por meio de impressão digital ? #duvida #app	
@BancodoBrasil pq tinha um gasto q n foi eu e disseram q ia enviar outrk cartao	
@BancodoBrasil tô querendo cadastrar um número de telefone novo na minha conta só que não tá sendo resolvido na agência e explodiram o caixa	
@BancodoBrasil só quero saber até que dia vai o mês	
@BancodoBrasil Cheguei e funcionou! Obrigada, BB :)	1
@BancodoBrasil ok sem problemas, já foi tudo resolvido. Obrigado pela atenção.	1
@BancodoBrasil Olá, já encaminhei a reclamação via SAC.	0
@BancodoBrasil então, eu entrei em contato com vcs e ai vcs bloquearam a função crédito	
@lucianodantas @BancodoBrasil joia! Tb consegui, voltou a funcionar normalmente	
@BancodoBrasil problema já foi resolvido. Obrigado	1
@PessoaFabiana @BancodoBrasil Só consegui hoje, mas foi :)	1
@BancodoBrasil já consegui, obrigado!	1
@BancodoBrasil SEUS FDP !!! POR QUÊ NÃO CONSIGO DEPOSITAR NA MINHA CONTA QUE ACABEI DE CRIAR ?? FICA APARECENDO CONTA INEXISTENTE ESSA MERDA	-1
@BancodoBrasil consegui, sim, obrigada.	1
@BancodoBrasil @caixa DUVIDO VCS FAZEREM UM RAP PRA EU ESCOLHER QUAL DAS DUAS EU ABRO UMA CONTA...... VOU AMANHÃ	0
Parabéns aos finalistas: @Bradesco,@BancodoBrasil,@ImprensaBNB,@Cielo_br,@cartaoelo,@itau,@PayPal_BR,@santander_br,@SmilesOficial,@ContaZuum	1
@BancodoBrasil normalizou, obrigado!	1
@BancodoBrasil Responde minha dm...	
Boyzão @katarinej @mariaanisia01 !#Tim8 #beta kercio @anaflafernandes (at @BancodoBrasil in Curitiba, PR) https://t.co/UHmPJxfLOd	
@BancodoBrasil ja sim e consegui. Obgg	1
@__mattsouza__ @BancodoBrasil com toda certeza do mundo	1
O @BancodoBrasil  é oficialmente o PIOR BANCO DO MUNDO	-1
@BancodoBrasil qual a tarifa da conta fácil aberto via aplicativo?	0
@BancodoBrasil Boa tarde, hoje está funcionando normalmente! :)	1
@BancodoBrasil Vcs não treinam os funcionários? Ligo na agência de Nova Lima-MG e ninguém sabe me explicar nada.	-1
@BancodoBrasil A Cnonta Fácil BB me isenta de TED e DOC?	0
@BancodoBrasil depois de milhões de ligações, consegui resolver. afff	-1
@BancodoBrasil to há mais de 4 horas esperando vocês me responderem na dm...	-1
@BancodoBrasil Olá, enviei uma DM	
@BancodoBrasil bom mas era ONTEM que o bicho tava pegando... já fui no caixa eletrônico inclusive	
@bernardolada @BancodoBrasil vc quer programar transf automática p seu amigo? Use opção 'repetir transferência' quando registrar a primeira.	
@NandaLaurent melhor banco quando se é universitário quebrado - @BancodoBrasil	1
mais um dia em que vou ao @BancodoBrasil e não consigo resolver meu problema	-1
@BancodoBrasil me respondam logo pra ver se eu resolvo isso HOJE! Pq eu quero usar minha conta. E eu faço tudo pelo celular.	0
@BancodoBrasil já respondi ✩	0
@BancodoBrasil olá, como eu desbloqueio a senha de acesso à minha conta pelo aplicativo do BB? Tentei no caixa eletrônico e n consegui.	0
@fbbreal Fátima Bernardes pq fechar agências do @BancodoBrasil é bom e do @itau é ruim?	0
@BancodoBrasil me atenda no Facebook, por favor	0
@BancodoBrasil só é difícil conseguir crédito consignado né? Aqui na agência 2746-4 tento a três meses e nada resolvido...	-1
Só não digo que o @Bradesco é melhor que o @BancodoBrasil pq até uma segunda via de cartão só se pede na agência. Tô é arrumado com banco	0
"Eu não aguento @BancodoBrasil não.
Perguntou alguém sobre cheque. ouvi. tem que ir na loja pra saber Eu gritei de longe tem copia veja p ela"	
Ah, resolver algo que o banco faz sem comunicar o cliente. Adoro o @BancodoBrasil . O único que obriga vc a estar na agência a cada 15 dias.	-1
Pra que resolver algo de maneira fácil se o cliente pode passar horas na agência vendo os atendentes passearem, não é vdd? @BancodoBrasil	-1
O @BancodoBrasil me vencendo pelo cansaço e me levando à agência quando existem milhões de cabais de atendimento. Mas né...	-1
@BancodoBrasil Boa tarde, gostaria de saber se tá tendo algum bug no Apple do banco do Brasil, está demorando pra abrir o app e fica travado	0
@BancodoBrasil Poderia mim ajudar ?	0
@BancodoBrasil tem se mostrado cada dia pior aqui. Iniciando esse ano cancelo a minha conta. Pior atendimento, e ninguém resolve nada	-1
@BancodoBrasil  um status na internet...na agência outro status? Estamos jogando ping pong e ninguém me informou nada?	-1
e se passa mais um dia que o @BancodoBrasil  não responde,e a agência diz que não há nada pendente pelo lado deles... #piorBancodoBrasil	-1
me deixa pagar as minhas contas no debito online por favor @BancodoBrasil	
I'm at @BancodoBrasil in Águas Lindas de Goiás, GO https://t.co/gOdimSPWli	0
@BancodoBrasil Como eu desabilito o BB Code?	0
@BancodoBrasil nem o banco do Brasil nem os correios sabem onde está meu cartão,é sacanagem vou procurar meus direitos na justiça. 😠😠😠😠	-1
@BancodoBrasil nada que falam é verdade, minha conta foi aberta ainda não vi ó cartão,o banco do Brasil não sabe onde tá o cartão	-1
"@BancodoBrasil 
Não aguento ver essas senas. Olhem o idoso... Quando eu cheguei já estava e já passamos de 1h30min.… https://t.co/ZGv4XLGWcB"	-1
@BancodoBrasil não mandei pq chegou,  porfavor desconsidere a msg e obg pela credibilidade	1
@BancodoBrasil e não fazer nada para ajudar estas pessoas que são clientes que tem que ser respeitadas e não humilhadas por gerentes AG bb	-1
@BancodoBrasil fazer anuncio lindo e facil mais saber que uma ag 1823-6 maltrata idosos cadeirantes deficiente mulheres gravidas etc...e nao	-1
@BancodoBrasil transferi eles e muito estranho um gerente fala isso o que esta acontecendo com a diretoria do banco do brasil que vergonha	-1
@BancodoBrasil o que estes gerentes quis dizer com isso o que a diretoria deve a estes gerentes da AG 1823=6 de Belford roxo que não podem	-1
@BancodoBrasil  e ai, vai rolar aquela ajuda pra resolver um problema ou...?	-1
@BancodoBrasil que a AG 1823-6 não obedece as lei do pais isso não pode fala rindo que a diretoria não pode transferi eles e caso de policia	-1
